Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,0,0,3,1,0
1,2,0,0,4,1,0
1,3,0,0,3,1,0
1,4,0,0,4,1,0
1,5,0,0,5,1,0
1,6,0,0,0,1,0
1,7,0,0,1,1,0
1,8,0,0,1,1,0
1,9,0,0,3,1,0
1,10,0,0,4,1,0
1,11,50,50,5,1,0
1,12,0,50,5,1,0
1,13,0,50,0,1,0
1,14,0,50,1,1,0
1,15,0,50,2,1,0
1,16,0,50,5,1,0
1,17,-1,49,2,1,0
1,18,-11,38,5,1,1
2,1,-1,-1,0,1,0
2,2,-1,-2,1,1,0
2,3,-1,-3,5,1,0
2,4,-1,-4,4,1,0
2,5,-1,-5,4,1,0
2,6,-1,-6,0,1,0
2,7,-1,-7,4,1,0
2,8,0,-7,3,1,0
2,9,0,-7,3,1,0
2,10,0,-7,1,1,0
2,11,0,-7,2,1,0
2,12,0,-7,5,1,0
2,13,-1,-8,2,1,0
2,14,0,-8,3,1,0
2,15,0,-8,4,1,0
2,16,-1,-9,1,1,0
2,17,0,-9,2,1,0
2,18,0,-9,4,1,0
2,19,0,-9,2,1,0
2,20,0,-9,0,1,0
2,21,0,-9,1,1,0
2,22,0,-9,5,1,0
2,23,0,-9,1,1,0
2,24,0,-9,4,1,0
2,25,-100,-109,2,1,1
3,1,-1,-1,5,1,0
3,2,0,-1,3,1,0
3,3,-1,-2,2,1,0
3,4,-1,-3,4,1,0
3,5,-1,-4,5,1,0
3,6,0,-4,1,1,0
3,7,0,-4,4,1,0
3,8,0,-4,5,1,0
3,9,0,-4,1,1,0
3,10,0,-4,2,1,0
3,11,0,-4,1,1,0
3,12,0,-4,3,1,0
3,13,0,-4,0,1,0
3,14,0,-4,3,1,0
3,15,0,-4,4,1,0
3,16,0,-4,2,1,0
3,17,0,-4,4,1,0
3,18,0,-4,4,1,0
3,19,0,-4,5,1,0
3,20,0,-4,2,1,0
3,21,0,-4,4,1,0
3,22,0,-4,3,1,0
3,23,0,-4,1,1,0
3,24,0,-4,0,1,0
3,25,0,-4,4,1,0
3,26,0,-4,2,1,0
3,27,-100,-104,2,1,1
4,1,-1,-1,0,1,0
4,2,-1,-2,5,1,0
4,3,-1,-3,4,1,0
4,4,0,-3,3,1,0
4,5,-1,-4,2,1,0
4,6,0,-4,3,1,0
4,7,-100,-104,0,1,1
5,1,0,0,1,1,0
5,2,0,0,1,1,0
5,3,0,0,4,1,0
5,4,0,0,3,1,0
5,5,0,0,3,1,0
5,6,0,0,2,1,0
5,7,-1,-1,0,1,0
5,8,-1,-2,4,1,0
5,9,0,-2,1,1,0
5,10,0,-2,1,1,0
5,11,0,-2,5,1,0
5,12,0,-2,4,1,0
5,13,0,-2,4,1,0
5,14,0,-2,5,1,0
5,15,0,-2,4,1,0
5,16,0,-2,2,1,0
5,17,0,-2,5,1,0
5,18,0,-2,4,1,0
5,19,0,-2,1,1,0
5,20,0,-2,0,1,0
5,21,0,-2,1,1,0
5,22,0,-2,2,1,0
5,23,0,-2,5,1,0
5,24,0,-2,5,1,0
5,25,-100,-102,2,1,1
6,1,-1,-1,0,1,0
6,2,-1,-2,5,1,0
6,3,0,-2,2,1,0
6,4,-100,-102,0,1,1
7,1,-1,-1,0,1,0
7,2,0,-1,3,1,0
7,3,0,-1,4,1,0
7,4,-1,-2,2,1,0
7,5,-1,-3,1,1,0
7,6,-1,-4,4,1,0
7,7,0,-4,3,1,0
7,8,0,-4,3,1,0
7,9,0,-4,1,1,0
7,10,-1,-5,2,1,0
7,11,0,-5,2,1,0
7,12,0,-5,4,1,0
7,13,0,-5,4,1,0
7,14,-1,-6,0,1,0
7,15,0,-6,3,1,0
7,16,0,-6,5,1,0
7,17,0,-6,4,1,0
7,18,-1,-7,1,1,0
7,19,-11,-18,5,1,1
8,1,-1,-1,4,1,0
8,2,-1,-2,0,1,0
8,3,0,-2,2,1,0
8,4,-100,-102,0,1,1
9,1,-1,-1,0,1,0
9,2,-1,-2,1,1,0
9,3,-1,-3,5,1,0
9,4,-1,-4,5,1,0
9,5,0,-4,3,1,0
9,6,0,-4,0,1,0
9,7,0,-4,1,1,0
9,8,0,-4,4,1,0
9,9,0,-4,5,1,0
9,10,0,-4,0,1,0
9,11,0,-4,3,1,0
9,12,-10,-14,3,1,1
10,1,-1,-1,0,1,0
10,2,-100,-101,0,1,1
11,1,-1,-1,4,1,0
11,2,0,-1,1,1,0
11,3,0,-1,5,1,0
11,4,0,-1,1,1,0
11,5,0,-1,1,1,0
11,6,0,-1,0,1,0
11,7,0,-1,1,1,0
11,8,0,-1,0,1,0
11,9,0,-1,2,1,0
11,10,0,-1,4,1,0
11,11,0,-1,1,1,0
11,12,0,-1,4,1,0
11,13,0,-1,0,1,0
11,14,0,-1,0,1,0
11,15,0,-1,3,1,0
11,16,0,-1,4,1,0
11,17,0,-1,5,1,0
11,18,0,-1,2,1,0
11,19,0,-1,0,1,0
11,20,-1,-2,3,1,0
11,21,-1,-3,4,1,0
11,22,-1,-4,4,1,0
11,23,0,-4,3,1,0
11,24,-1,-5,1,1,0
11,25,-1,-6,4,1,0
11,26,0,-6,1,1,0
11,27,0,-6,3,1,0
11,28,0,-6,1,1,0
11,29,0,-6,3,1,0
11,30,0,-6,2,1,0
11,31,0,-6,3,1,0
11,32,0,-6,1,1,0
11,33,0,-6,1,1,0
11,34,0,-6,0,1,0
11,35,0,-6,0,1,0
11,36,0,-6,1,1,0
11,37,0,-6,2,1,0
11,38,0,-6,2,1,0
11,39,0,-6,2,1,0
11,40,0,-6,4,1,0
11,41,0,-6,2,1,0
11,42,0,-6,0,1,0
11,43,0,-6,3,1,0
11,44,0,-6,0,1,0
11,45,0,-6,2,1,0
11,46,0,-6,1,1,0
11,47,0,-6,1,1,0
11,48,0,-6,4,1,0
11,49,0,-6,4,1,0
11,50,0,-6,3,1,0
11,51,0,-6,2,1,0
11,52,0,-6,4,1,0
