Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,-1,-1,5,1,0
1,2,-1,-2,0,1,0
1,3,-1,-3,1,1,0
1,4,-1,-4,4,1,0
1,5,-1,-5,5,1,0
1,6,-1,-6,5,1,0
1,7,-11,-17,0,1,1
2,1,-1,-1,5,1,0
2,2,-1,-2,0,1,0
2,3,-1,-3,5,1,0
2,4,0,-3,3,1,0
2,5,0,-3,5,1,0
2,6,0,-3,1,1,0
2,7,0,-3,3,1,0
2,8,0,-3,2,1,0
2,9,-10,-13,5,1,1
3,1,-1,-1,0,1,0
3,2,-1,-2,5,1,0
3,3,-100,-102,0,1,1
4,1,0,0,1,1,0
4,2,0,0,4,1,0
4,3,-1,-1,0,1,0
4,4,-1,-2,0,1,0
4,5,-100,-102,0,1,1
5,1,-1,-1,0,1,0
5,2,0,-1,3,1,0
5,3,0,-1,1,1,0
5,4,0,-1,3,1,0
5,5,0,-1,3,1,0
5,6,0,-1,2,1,0
5,7,0,-1,1,1,0
5,8,0,-1,0,1,0
5,9,0,-1,5,1,0
5,10,0,-1,2,1,0
5,11,0,-1,0,1,0
5,12,-1,-2,2,1,0
5,13,-11,-13,1,1,1
6,1,-1,-1,0,1,0
6,2,0,-1,2,1,0
6,3,-100,-101,0,1,1
7,1,-1,-1,5,1,0
7,2,0,-1,3,1,0
7,3,-1,-2,2,1,0
7,4,0,-2,1,1,0
7,5,0,-2,1,1,0
7,6,0,-2,4,1,0
7,7,0,-2,4,1,0
7,8,0,-2,3,1,0
7,9,0,-2,5,1,0
7,10,0,-2,4,1,0
7,11,0,-2,5,1,0
7,12,0,-2,4,1,0
7,13,0,-2,5,1,0
7,14,0,-2,4,1,0
7,15,0,-2,4,1,0
7,16,0,-2,1,1,0
7,17,0,-2,4,1,0
7,18,0,-2,4,1,0
7,19,0,-2,1,1,0
7,20,0,-2,3,1,0
7,21,0,-2,1,1,0
7,22,0,-2,2,1,0
7,23,-3,-5,2,1,0
7,24,-3,-8,5,1,0
7,25,-3,-11,5,1,0
7,26,-13,-24,5,1,1
8,1,0,0,2,1,0
8,2,0,0,4,1,0
8,3,0,0,4,1,0
8,4,0,0,0,1,0
8,5,0,0,1,1,0
8,6,0,0,0,1,0
8,7,-100,-100,0,1,1
9,1,-1,-1,0,1,0
9,2,0,-1,3,1,0
9,3,0,-1,3,1,0
9,4,0,-1,5,1,0
9,5,0,-1,3,1,0
9,6,0,-1,1,1,0
9,7,0,-1,5,1,0
9,8,0,-1,1,1,0
9,9,-100,-101,3,1,1
10,1,0,0,2,1,0
10,2,0,0,4,1,0
10,3,-1,-1,3,1,0
10,4,0,-1,3,1,0
10,5,0,-1,0,1,0
10,6,0,-1,1,1,0
10,7,0,-1,5,1,0
10,8,0,-1,5,1,0
10,9,0,-1,0,1,0
10,10,-10,-11,5,1,1
11,1,-1,-1,5,1,0
11,2,0,-1,3,1,0
11,3,-1,-2,1,1,0
11,4,0,-2,1,1,0
11,5,0,-2,4,1,0
11,6,0,-2,3,1,0
11,7,0,-2,3,1,0
11,8,0,-2,4,1,0
11,9,0,-2,4,1,0
11,10,0,-2,2,1,0
11,11,0,-2,1,1,0
11,12,0,-2,4,1,0
11,13,0,-2,1,1,0
11,14,0,-2,0,1,0
11,15,0,-2,0,1,0
11,16,0,-2,0,1,0
11,17,0,-2,1,1,0
11,18,0,-2,1,1,0
11,19,0,-2,0,1,0
11,20,0,-2,3,1,0
11,21,0,-2,2,1,0
11,22,0,-2,0,1,0
11,23,-1,-3,2,1,0
11,24,-1,-4,4,1,0
11,25,-1,-5,5,1,0
11,26,0,-5,0,1,0
