Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,0,0,3,1,0
1,2,0,0,4,1,0
1,3,0,0,4,1,0
1,4,0,0,4,1,0
1,5,0,0,5,1,0
1,6,0,0,5,1,0
1,7,0,0,4,1,0
1,8,0,0,3,1,0
1,9,0,0,3,1,0
1,10,-1,-1,3,1,0
1,11,0,-1,0,1,0
1,12,0,-1,5,1,0
1,13,0,-1,4,1,0
1,14,-100,-101,0,1,1
2,1,0,0,1,1,0
2,2,-1,-1,0,1,0
2,3,-1,-2,0,1,0
2,4,-11,-13,1,1,1
3,1,0,0,2,1,0
3,2,-100,-100,2,1,1
4,1,-1,-1,5,1,0
4,2,-1,-2,4,1,0
4,3,0,-2,1,1,0
4,4,0,-2,4,1,0
4,5,0,-2,1,1,0
4,6,0,-2,1,1,0
4,7,0,-2,1,1,0
4,8,0,-2,3,1,0
4,9,0,-2,0,1,0
4,10,0,-2,0,1,0
4,11,-1,-3,0,1,0
4,12,-1,-4,5,1,0
4,13,-1,-5,4,1,0
4,14,0,-5,3,1,0
4,15,0,-5,5,1,0
4,16,0,-5,5,1,0
4,17,-11,-16,2,1,1
5,1,0,0,1,1,0
5,2,0,0,2,1,0
5,3,0,0,0,1,0
5,4,-100,-100,2,1,1
6,1,0,0,2,1,0
6,2,-100,-100,2,1,1
7,1,-1,-1,4,1,0
7,2,0,-1,2,1,0
7,3,-100,-101,2,1,1
8,1,0,0,2,1,0
8,2,0,0,4,1,0
8,3,0,0,5,1,0
8,4,0,0,5,1,0
8,5,0,0,0,1,0
8,6,-1,-1,3,1,0
8,7,0,-1,2,1,0
8,8,-10,-11,5,1,1
9,1,-1,-1,5,1,0
9,2,-1,-2,0,1,0
9,3,0,-2,2,1,0
9,4,50,48,5,1,0
9,5,-100,-52,0,1,1
10,1,-1,-1,4,1,0
10,2,-1,-2,4,1,0
10,3,-1,-3,0,1,0
10,4,0,-3,2,1,0
10,5,-100,-103,2,1,1
11,1,0,0,2,1,0
11,2,0,0,5,1,0
11,3,-100,-100,2,1,1
12,1,-1,-1,5,1,0
12,2,0,-1,3,1,0
12,3,-1,-2,1,1,0
12,4,0,-2,1,1,0
12,5,0,-2,2,1,0
12,6,0,-2,5,1,0
12,7,0,-2,2,1,0
12,8,0,-2,4,1,0
12,9,0,-2,3,1,0
12,10,0,-2,0,1,0
12,11,-1,-3,3,1,0
12,12,0,-3,2,1,0
12,13,-1,-4,0,1,0
12,14,0,-4,3,1,0
12,15,-11,-15,2,1,1
13,1,-1,-1,5,1,0
13,2,-1,-2,0,1,0
13,3,-1,-3,5,1,0
13,4,0,-3,2,1,0
13,5,-100,-103,2,1,1
14,1,0,0,3,1,0
14,2,0,0,3,1,0
14,3,0,0,3,1,0
14,4,0,0,2,1,0
14,5,0,0,2,1,0
14,6,0,0,4,1,0
14,7,0,0,4,1,0
14,8,0,0,3,1,0
14,9,0,0,5,1,0
14,10,0,0,1,1,0
14,11,0,0,3,1,0
14,12,0,0,5,1,0
14,13,0,0,4,1,0
14,14,0,0,1,1,0
14,15,0,0,4,1,0
14,16,0,0,3,1,0
14,17,0,0,2,1,0
14,18,0,0,2,1,0
14,19,0,0,5,1,0
14,20,0,0,4,1,0
14,21,0,0,4,1,0
14,22,0,0,3,1,0
14,23,0,0,5,1,0
14,24,0,0,1,1,0
14,25,0,0,5,1,0
14,26,0,0,3,1,0
14,27,0,0,4,1,0
14,28,0,0,5,1,0
14,29,0,0,0,1,0
14,30,0,0,4,1,0
14,31,0,0,5,1,0
14,32,0,0,2,1,0
14,33,0,0,2,1,0
14,34,0,0,0,1,0
14,35,0,0,5,1,0
14,36,0,0,4,1,0
14,37,0,0,5,1,0
14,38,0,0,3,1,0
14,39,0,0,1,1,0
14,40,0,0,0,1,0
14,41,0,0,0,1,0
14,42,0,0,4,1,0
14,43,0,0,1,1,0
14,44,0,0,0,1,0
14,45,0,0,5,1,0
14,46,0,0,2,1,0
14,47,0,0,0,1,0
14,48,0,0,4,1,0
14,49,0,0,3,1,0
14,50,0,0,2,1,0
14,51,0,0,2,1,0
14,52,-10,-10,5,1,1
15,1,-1,-1,0,1,0
15,2,-1,-2,5,1,0
15,3,-1,-3,5,1,0
15,4,-1,-4,1,1,0
15,5,0,-4,1,1,0
15,6,0,-4,1,1,0
15,7,0,-4,4,1,0
15,8,0,-4,4,1,0
15,9,0,-4,3,1,0
15,10,0,-4,3,1,0
15,11,0,-4,1,1,0
15,12,0,-4,5,1,0
15,13,0,-4,5,1,0
15,14,0,-4,2,1,0
15,15,0,-4,4,1,0
15,16,0,-4,4,1,0
15,17,0,-4,2,1,0
15,18,0,-4,0,1,0
15,19,0,-4,0,1,0
15,20,-1,-5,3,1,0
15,21,0,-5,3,1,0
15,22,0,-5,4,1,0
15,23,0,-5,5,1,0
15,24,0,-5,3,1,0
15,25,0,-5,4,1,0
15,26,0,-5,4,1,0
15,27,0,-5,5,1,0
15,28,0,-5,0,1,0
15,29,-1,-6,3,1,0
15,30,-1,-7,4,1,0
15,31,-1,-8,5,1,0
15,32,0,-8,2,1,0
15,33,-1,-9,3,1,0
15,34,-1,-10,3,1,0
15,35,-1,-11,4,1,0
15,36,-1,-12,4,1,0
15,37,-1,-13,2,1,0
15,38,-1,-14,5,1,0
15,39,-1,-15,4,1,0
15,40,0,-15,1,1,0
15,41,0,-15,5,1,0
15,42,-11,-26,0,1,1
16,1,0,0,2,1,0
16,2,0,0,4,1,0
16,3,-1,-1,3,1,0
16,4,-1,-2,5,1,0
16,5,-1,-3,5,1,0
16,6,0,-3,3,1,0
16,7,0,-3,3,1,0
16,8,0,-3,4,1,0
16,9,0,-3,0,1,0
16,10,-100,-103,0,1,1
17,1,-1,-1,0,1,0
17,2,0,-1,2,1,0
17,3,-100,-101,0,1,1
18,1,-1,-1,4,1,0
18,2,-1,-2,5,1,0
18,3,-1,-3,4,1,0
