Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,-3,-3,0,1,0
1,2,-3,-6,2,1,0
1,3,-3,-9,5,1,0
1,4,0,-9,2,1,0
1,5,0,-9,4,1,0
1,6,0,-9,2,1,0
1,7,0,-9,3,1,0
1,8,-3,-12,3,1,0
1,9,0,-12,2,1,0
1,10,0,-12,4,1,0
1,11,-3,-15,1,1,0
1,12,0,-15,0,1,0
1,13,0,-15,0,1,0
1,14,-11,-26,0,1,1
2,1,0,0,1,1,0
2,2,-3,-3,0,1,0
2,3,-1,-4,2,1,0
2,4,-1,-5,2,1,0
2,5,0,-5,2,1,0
2,6,0,-5,1,1,0
2,7,-11,-16,3,1,1
3,1,0,0,1,1,0
3,2,0,0,3,1,0
3,3,0,0,5,1,0
3,4,0,0,2,1,0
3,5,0,0,1,1,0
3,6,0,0,4,1,0
3,7,0,0,2,1,0
3,8,0,0,3,1,0
3,9,0,0,3,1,0
3,10,0,0,4,1,0
3,11,0,0,4,1,0
3,12,0,0,0,1,0
3,13,-3,-3,0,1,0
3,14,0,-3,1,1,0
3,15,0,-3,2,1,0
3,16,0,-3,3,1,0
3,17,-1,-4,3,1,0
3,18,-1,-5,5,1,0
3,19,-1,-6,4,1,0
3,20,0,-6,2,1,0
3,21,0,-6,4,1,0
3,22,-1,-7,3,1,0
3,23,0,-7,2,1,0
3,24,0,-7,2,1,0
3,25,0,-7,1,1,0
3,26,0,-7,4,1,0
3,27,-100,-107,1,1,1
4,1,0,0,1,1,0
4,2,0,0,1,1,0
4,3,0,0,4,1,0
4,4,0,0,4,1,0
4,5,-100,-100,2,1,1
5,1,-3,-3,4,1,0
5,2,0,-3,2,1,0
5,3,0,-3,1,1,0
5,4,0,-3,0,1,0
5,5,0,-3,1,1,0
5,6,0,-3,0,1,0
5,7,0,-3,5,1,0
5,8,0,-3,5,1,0
5,9,-3,-6,3,1,0
5,10,-3,-9,4,1,0
5,11,0,-9,1,1,0
5,12,-100,-109,3,1,1
6,1,-1,-1,0,1,0
6,2,-1,-2,5,1,0
6,3,-1,-3,5,1,0
6,4,0,-3,1,1,0
6,5,0,-3,5,1,0
6,6,0,-3,2,1,0
6,7,0,-3,4,1,0
6,8,0,-3,2,1,0
6,9,0,-3,1,1,0
6,10,0,-3,3,1,0
6,11,0,-3,2,1,0
6,12,0,-3,4,1,0
6,13,0,-3,3,1,0
6,14,-1,-4,3,1,0
6,15,-11,-15,3,1,1
7,1,0,0,1,1,0
7,2,0,0,1,1,0
7,3,0,0,3,1,0
7,4,-1,-1,3,1,0
7,5,0,-1,2,1,0
7,6,-11,-12,3,1,1
8,1,-1,-1,1,1,0
8,2,0,-1,2,1,0
8,3,0,-1,5,1,0
8,4,0,-1,5,1,0
8,5,-11,-12,2,1,1
9,1,-3,-3,3,1,0
9,2,0,-3,0,1,0
9,3,-3,-6,1,1,0
9,4,-3,-9,5,1,0
9,5,-3,-12,5,1,0
9,6,-13,-25,5,1,1
10,1,0,0,4,1,0
10,2,0,0,1,1,0
10,3,-100,-100,2,1,1
11,1,-100,-100,3,1,1
12,1,0,0,3,1,0
12,2,0,0,5,1,0
12,3,0,0,5,1,0
12,4,0,0,4,1,0
12,5,0,0,5,1,0
12,6,-3,-3,1,1,0
12,7,0,-3,2,1,0
12,8,-10,-13,1,1,1
13,1,0,0,3,1,0
13,2,-3,-3,1,1,0
13,3,0,-3,1,1,0
13,4,0,-3,1,1,0
13,5,0,-3,1,1,0
13,6,0,-3,0,1,0
13,7,0,-3,4,1,0
13,8,0,-3,1,1,0
13,9,0,-3,5,1,0
13,10,0,-3,3,1,0
13,11,0,-3,1,1,0
13,12,0,-3,0,1,0
13,13,0,-3,5,1,0
13,14,0,-3,0,1,0
13,15,0,-3,1,1,0
13,16,0,-3,2,1,0
13,17,0,-3,4,1,0
13,18,0,-3,3,1,0
13,19,0,-3,4,1,0
13,20,0,-3,1,1,0
13,21,0,-3,1,1,0
13,22,0,-3,5,1,0
13,23,-1,-4,3,1,0
13,24,-1,-5,4,1,0
13,25,-1,-6,4,1,0
13,26,-100,-106,3,1,1
14,1,0,0,0,1,0
14,2,0,0,5,1,0
14,3,-100,-100,2,1,1
15,1,0,0,3,1,0
15,2,-100,-100,3,1,1
16,1,-2,-2,4,1,0
16,2,0,-2,0,1,0
16,3,0,-2,2,1,0
16,4,-3,-5,2,1,0
16,5,0,-5,0,1,0
16,6,-3,-8,1,1,0
16,7,-3,-11,4,1,0
16,8,-3,-14,4,1,0
16,9,-3,-17,5,1,0
16,10,0,-17,3,1,0
16,11,-13,-30,2,1,1
17,1,0,0,5,1,0
17,2,0,0,5,1,0
17,3,0,0,4,1,0
17,4,-3,-3,1,1,0
17,5,-1,-4,2,1,0
17,6,0,-4,1,1,0
17,7,-3,-7,3,1,0
17,8,-13,-20,1,1,1
18,1,0,0,0,1,0
18,2,0,0,0,1,0
18,3,0,0,0,1,0
18,4,0,0,5,1,0
18,5,0,0,3,1,0
18,6,0,0,4,1,0
18,7,0,0,2,1,0
18,8,0,0,0,1,0
18,9,0,0,4,1,0
18,10,0,0,1,1,0
18,11,0,0,5,1,0
18,12,0,0,1,1,0
18,13,0,0,3,1,0
18,14,0,0,0,1,0
18,15,0,0,5,1,0
18,16,0,0,4,1,0
18,17,0,0,3,1,0
18,18,-10,-10,5,1,1
19,1,-1,-1,0,1,0
19,2,0,-1,2,1,0
19,3,0,-1,1,1,0
19,4,0,-1,1,1,0
19,5,-1,-2,3,1,0
19,6,0,-2,0,1,0
19,7,-11,-13,0,1,1
20,1,-1,-1,3,1,0
20,2,-1,-2,5,1,0
20,3,-1,-3,5,1,0
20,4,-11,-14,2,1,1
21,1,-3,-3,2,1,0
21,2,-100,-103,0,1,1
22,1,-1,-1,4,1,0
22,2,-1,-2,5,1,0
22,3,0,-2,1,1,0
22,4,-1,-3,0,1,0
22,5,0,-3,0,1,0
22,6,0,-3,3,1,0
22,7,0,-3,4,1,0
22,8,-1,-4,0,1,0
22,9,0,-4,3,1,0
22,10,0,-4,4,1,0
22,11,-3,-7,0,1,0
22,12,-3,-10,3,1,0
22,13,-3,-13,5,1,0
22,14,-13,-26,3,1,1
23,1,-1,-1,5,1,0
23,2,-3,-4,2,1,0
23,3,0,-4,1,1,0
23,4,0,-4,1,1,0
23,5,0,-4,4,1,0
23,6,-100,-104,2,1,1
24,1,0,0,0,1,0
24,2,0,0,4,1,0
24,3,0,0,4,1,0
24,4,0,0,4,1,0
24,5,0,0,4,1,0
24,6,-3,-3,3,1,0
24,7,0,-3,1,1,0
24,8,0,-3,4,1,0
24,9,0,-3,4,1,0
24,10,-3,-6,0,1,0
24,11,0,-6,3,1,0
24,12,0,-6,5,1,0
24,13,0,-6,1,1,0
24,14,0,-6,2,1,0
24,15,-10,-16,5,1,1
25,1,-1,-1,1,1,0
25,2,-1,-2,3,1,0
25,3,-1,-3,2,1,0
25,4,0,-3,0,1,0
25,5,0,-3,5,1,0
25,6,-10,-13,5,1,1
26,1,0,0,2,1,0
26,2,0,0,0,1,0
26,3,0,0,1,1,0
26,4,-1,-1,3,1,0
26,5,-1,-2,4,1,0
26,6,-1,-3,1,1,0
26,7,-1,-4,4,1,0
26,8,0,-4,2,1,0
26,9,0,-4,4,1,0
26,10,-1,-5,3,1,0
26,11,-3,-8,3,1,0
26,12,-3,-11,4,1,0
26,13,-100,-111,1,1,1
27,1,0,0,3,1,0
27,2,0,0,4,1,0
27,3,0,0,4,1,0
27,4,0,0,3,1,0
27,5,0,0,4,1,0
27,6,0,0,5,1,0
27,7,0,0,3,1,0
27,8,0,0,2,1,0
27,9,0,0,1,1,0
27,10,0,0,3,1,0
27,11,-100,-100,3,1,1
28,1,-1,-1,4,1,0
28,2,-100,-101,3,1,1
29,1,-1,-1,3,1,0
29,2,-1,-2,4,1,0
29,3,-1,-3,5,1,0
29,4,-100,-103,3,1,1
30,1,0,0,5,1,0
30,2,0,0,4,1,0
30,3,0,0,2,1,0
30,4,0,0,5,1,0
30,5,0,0,0,1,0
30,6,0,0,2,1,0
30,7,-1,-1,0,1,0
30,8,0,-1,3,1,0
30,9,0,-1,0,1,0
30,10,0,-1,0,1,0
30,11,0,-1,3,1,0
30,12,-1,-2,3,1,0
30,13,-11,-13,5,1,1
31,1,0,0,1,1,0
31,2,0,0,5,1,0
31,3,-3,-3,3,1,0
31,4,0,-3,2,1,0
31,5,0,-3,4,1,0
31,6,0,-3,5,1,0
31,7,0,-3,5,1,0
31,8,-3,-6,3,1,0
31,9,-100,-106,3,1,1
32,1,50,50,5,1,0
32,2,50,100,5,1,0
32,3,50,150,5,1,0
32,4,-3,147,0,1,0
32,5,-3,144,5,1,0
32,6,-3,141,4,1,0
32,7,-3,138,5,1,0
32,8,0,138,1,1,0
32,9,0,138,5,1,0
32,10,0,138,4,1,0
32,11,0,138,1,1,0
32,12,0,138,5,1,0
32,13,0,138,5,1,0
32,14,-10,128,5,1,1
33,1,-2,-2,5,1,0
33,2,0,-2,0,1,0
33,3,0,-2,2,1,0
33,4,50,48,5,1,0
33,5,0,48,0,1,0
33,6,0,48,0,1,0
33,7,-10,38,5,1,1
34,1,-1,-1,5,1,0
34,2,-1,-2,0,1,0
34,3,-1,-3,1,1,0
34,4,-1,-4,5,1,0
34,5,-1,-5,4,1,0
34,6,0,-5,2,1,0
34,7,0,-5,4,1,0
34,8,0,-5,0,1,0
34,9,-1,-6,3,1,0
34,10,-11,-17,1,1,1
35,1,-3,-3,0,1,0
35,2,-3,-6,4,1,0
35,3,0,-6,3,1,0
35,4,0,-6,4,1,0
35,5,-3,-9,2,1,0
35,6,0,-9,3,1,0
35,7,0,-9,3,1,0
35,8,-1,-10,1,1,0
35,9,0,-10,2,1,0
35,10,0,-10,0,1,0
35,11,-13,-23,2,1,1
36,1,0,0,3,1,0
36,2,0,0,0,1,0
36,3,-3,-3,2,1,0
36,4,0,-3,3,1,0
36,5,0,-3,3,1,0
36,6,0,-3,0,1,0
36,7,-100,-103,3,1,1
37,1,0,0,4,1,0
37,2,-1,-1,1,1,0
37,3,0,-1,1,1,0
37,4,0,-1,4,1,0
37,5,-1,-2,0,1,0
37,6,-1,-3,4,1,0
37,7,0,-3,2,1,0
37,8,-1,-4,0,1,0
37,9,-1,-5,4,1,0
37,10,-1,-6,4,1,0
37,11,0,-6,1,1,0
37,12,0,-6,4,1,0
37,13,0,-6,1,1,0
37,14,0,-6,0,1,0
37,15,-1,-7,3,1,0
37,16,0,-7,3,1,0
37,17,-1,-8,2,1,0
37,18,-1,-9,5,1,0
37,19,0,-9,1,1,0
37,20,-11,-20,0,1,1
38,1,0,0,4,1,0
38,2,0,0,5,1,0
38,3,-100,-100,2,1,1
39,1,-1,-1,5,1,0
39,2,-1,-2,4,1,0
39,3,0,-2,1,1,0
39,4,0,-2,4,1,0
39,5,-1,-3,0,1,0
39,6,0,-3,1,1,0
39,7,0,-3,4,1,0
39,8,-1,-4,0,1,0
39,9,-3,-7,3,1,0
39,10,-1,-8,2,1,0
39,11,-10,-18,1,1,1
40,1,0,0,0,1,0
40,2,-1,-1,0,1,0
40,3,-1,-2,4,1,0
40,4,-1,-3,4,1,0
40,5,0,-3,0,1,0
40,6,-1,-4,3,1,0
40,7,-1,-5,5,1,0
40,8,0,-5,2,1,0
40,9,-1,-6,1,1,0
40,10,-11,-17,5,1,1
41,1,0,0,4,1,0
41,2,0,0,2,1,0
41,3,-1,-1,1,1,0
41,4,-1,-2,4,1,0
41,5,-1,-3,5,1,0
41,6,0,-3,3,1,0
41,7,0,-3,4,1,0
41,8,-1,-4,2,1,0
41,9,0,-4,2,1,0
41,10,50,46,5,1,0
41,11,-100,-54,1,1,1
42,1,0,0,4,1,0
42,2,0,0,4,1,0
42,3,-100,-100,2,1,1
43,1,0,0,2,1,0
43,2,0,0,0,1,0
43,3,0,0,5,1,0
43,4,0,0,4,1,0
43,5,0,0,5,1,0
43,6,0,0,3,1,0
43,7,-3,-3,0,1,0
43,8,-3,-6,5,1,0
43,9,-3,-9,4,1,0
43,10,0,-9,0,1,0
